GenBank,Seq.Names,Clade.Label,MajorGroup,Group,ThermoMode,Class,Order,Family,Species,dN,dS,dNdS,Clade,Clade.Age,Tip.Age,Lat,AnnualTemp,Habitat,BodyMass,Longevity,MaturityAge,Fecundity,Migration,Ref.BodyMass,Ref.Fecundity,Ref.MaturityAge,Ref.Longevity
KM611480.1,Tanygnathus_lucionensis_KM611480.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittaculidae,Tanygnathus_lucionensis,3.28E-10,1.11E-08,0.02958575,Birds_Node1680,32.88000133,7.38858089,10.86470588,25.63268738,Terrestrial,215,15.02287848,1.697501655,2.5,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Beauty of birds,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
MN065674.1,Psittacula_krameri_MN065674.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittaculidae,Psittacula_krameri,3.10E-10,1.05E-08,0.029634514,Birds_Node1680,32.88000133,7.24895273,16.96713615,26.41659241,Terrestrial,116.11,34,3,3.5,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
MK343134.1,Psittacula_eupatria_MK343134.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittaculidae,Psittacula_eupatria,3.22E-10,1.02E-08,0.031605294,Birds_Node1680,32.88000133,7.24895273,21.56220096,24.39589386,Terrestrial,213.9999998,30,3.085525446,3.5,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KM611474.1,Psittacus_erithacus_KM611474.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Psittacus_erithacus,3.04E-10,4.92E-09,0.061804072,Birds_Node1678,13.84102962,13.84102947,3.158703072,23.54732513,Terrestrial,333.0000004,49.7,2.068283532,2.4,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
MK749396.1,Poicephalus_senegalus_MK749396.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Poicephalus_senegalus,2.39E-10,6.84E-09,0.034920104,Birds_Node1678,13.84102962,9.08124432,10.92657343,27.26347351,Terrestrial,147.0000001,40,1.603652575,2.8,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
MF977813.1,Poicephalus_gulielmi_gulielmi_MF977813.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Poicephalus_gulielmi,4.43E-10,6.04E-09,0.073255601,Birds_Node1678,13.84102962,9.08124432,3.259803922,23.16039276,Terrestrial,274.5899999,28.71167817,1.813690965,2.8,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
HM627323.1,Brotogeris_cyanoptera_HM627323.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Brotogeris_cyanoptera,3.66E-10,1.30E-08,0.028187487,Birds_Node1677,19.99112226,19.99112226,6.503875969,24.28383026,Terrestrial,56,12.28146998,1.660518112,5,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KM611471.1,Myiopsitta_monachus_KM611471.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Myiopsitta_monachus,2.69E-10,1.14E-08,0.023682931,Birds_Node1677,19.99112226,19.99112226,30.1503268,19.35114441,Terrestrial,120,19.95,1.99890471,6,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Birds of the World,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KX925978.1,Pionus_menstruus_menstruus_KX925978.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Pionus_menstruus,2.64E-10,7.25E-09,0.036380081,Birds_Node1672,15.61207435,6.57852501,6.944723618,24.87362976,Terrestrial,250.9999997,20.6,1.649102137,3,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Birds of the World,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
MF784450.1,Pionus_chalcopterus_chalcopterus_MF784450.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Pionus_chalcopterus,2.69E-10,8.90E-09,0.030229824,Birds_Node1672,15.61207435,6.57852501,4.458333333,21.1114624,Terrestrial,210.0000001,17.02448617,2.017626097,2,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Birds of the World,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KX925977.1,Amazona_ventralis_KX925977.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Amazona_ventralis,4.47E-10,9.93E-09,0.044995342,Birds_Node1672,15.61207435,9.52207121,18.80769231,23.33392487,Terrestrial,213.9999998,27.7326089,3.711647205,2.8,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
MN356210.1,Amazona_guildingii_MN356210.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Amazona_guildingii,2.67E-10,8.43E-09,0.031665179,Birds_Node1672,15.61207435,8.24744836,13.5,24.39076691,Terrestrial,646,35.46756932,4.985528493,2,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Birds of the World,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KM611467.1,Amazona_ochrocephala_KM611467.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Amazona_ochrocephala,2.56E-10,6.90E-09,0.037062921,Birds_Node1672,15.61207435,2.07586426,6.064593301,25.03721008,Terrestrial,476.9399996,56,4.277674376,2.4,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
JX524615.1,Amazona_barbadensis_barbadensis_JX524615.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Amazona_barbadensis,3.75E-10,9.32E-09,0.040274355,Birds_Node1672,15.61207435,2.07586419,10.79166667,25.72784729,Terrestrial,269.9999999,29.3951368,3.539185628,3.2,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KM611470.1,Forpus_passerinus_KM611470.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Forpus_passerinus,2.98E-10,1.01E-08,0.029379093,Birds_Node1670,9.08499193,9.08499193,6.184931507,25.72270203,Terrestrial,23,11.6,1,5,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
HM755882.1,Forpus_modestus_HM755882.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Forpus_modestus,3.12E-10,1.15E-08,0.027203692,Birds_Node1670,9.08499193,9.08499193,5.953416149,24.78001556,Terrestrial,27.2,10.54307705,0.968489047,7,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Beauty of birds,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KM611476.1,Deroptyus_accipitrinus_KM611476.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Deroptyus_accipitrinus,3.41E-10,1.02E-08,0.033332589,Birds_Node1647,19.70460885,14.79269925,4.948275862,25.10640717,Terrestrial,245.9999999,21.8,1.844902757,2.4,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
MK759905.1,Pionites_leucogaster_MK759905.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Pionites_leucogaster,2.97E-10,9.55E-09,0.031093359,Birds_Node1647,19.70460885,14.79269925,7.560606061,25.24863586,Terrestrial,154.9999999,26,1.750955304,2,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KF751801.1,Pyrrhura_rupicola_KF751801.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Pyrrhura_rupicola,3.01E-10,1.23E-08,0.024545205,Birds_Node1647,19.70460885,17.17128215,11.19354839,24.04113464,Terrestrial,74.99000007,12.48684206,0.944057526,7,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KF444466.1,Psittacara_leucophthalmus_KF444466.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Psittacara_leucophthalmus,2.77E-10,6.04E-09,0.045861932,Birds_Node1647,19.70460885,7.120088,12.91685393,23.91900024,Terrestrial,158,20.38511335,1.564832074,3.5,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Birds of the World,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
JX215256.1,Aratinga_mitrata_mitrata_JX215256.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Psittacara_mitratus,3.13E-10,4.58E-09,0.068330282,Birds_Node1647,19.70460885,3.7976895,16.89344262,14.90654449,Terrestrial,248.9999999,22.43528768,1.953182368,2.4,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,The Worldwide Variation in Avian Clutch Size across Species and Space,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KC936100.1,Aratinga_brevipes_KC936100.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Psittacara_brevipes,3.86E-10,4.26E-09,0.090449349,Birds_Node1647,19.70460885,1.46816583,18.5,23.04104309,Terrestrial,176.9999999,14.66188381,1.692514592,4,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Beauty of birds,Estimated by body mass,Estimated by age of sexual maturity
JX524614.1,Aratinga_rubritorquis_JX524614.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Psittacara_rubritorquis,2.69E-10,5.55E-09,0.048407334,Birds_Node1647,19.70460885,1.46816583,14.30952381,22.12025299,Terrestrial,212,22.87609251,1.886180465,4,Resident,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Beauty of birds,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
KF010318.1,Rhynchopsitta_terrisi_KF010318.1,Psittaciformes,Aves,Birds,Endotherms,Aves,Psittaciformes,Psittacidae,Rhynchopsitta_terrisi,4.44E-10,1.26E-08,0.035103205,Birds_Node1647,19.70460885,13.28826933,23.75,15.34362946,Terrestrial,441.9900004,23.36674413,3.533281502,2.5,Short Migratory,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Birds of the World,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk
